id_cliente,Nombre,Apellido,Direccion,Telefono,Tarjeta,Edad,Salario,Genero,id_pais
315,Lora,Colburn,1523 Ruckman Road,5130357361,9.68752E+15,56,60000,F,11
316,Keisha,Noonan,1719 Eastland Avenue,3632549888,3.36332E+15,55,60000,F,11
317,Katherine,Robertson,1563 Chardonnay Drive,6617857897,1.92031E+15,33,80000,F,11
318,Sherry,Trumble,3986 Post Avenue,3978165483,3.82473E+15,30,100000,F,11
319,Helen,Garrett,1958 Charla Lane,8701239216,1.40604E+15,34,60000,F,11
320,Jan,Painter,21 Goff Avenue,4765436836,3.12173E+15,29,60000,F,11
321,Thomas,Turpin,1043 Arrowood Drive,3162309773,4.20417E+15,78,100000,M,11
322,Joseph,Holmes,3399 Westfall Avenue,9936746621,4.38515E+15,36,40000,M,11
323,James,Crawford,4051 Edgewood Road,7395355168,8.91311E+15,64,100000,M,11
324,Toni,Williams,4984 Traders Alley,3628955565,6.24162E+15,81,40000,F,11
325,Marvin,Trowbridge,3514 Rivendell Drive,2426902854,3.86494E+15,36,40000,M,11
326,Robert,Hoffman,2012 Ford Street,8308951018,8.8875E+15,55,60000,M,11
327,Ronald,Walk,4294 Nutters Barn Lane,1771878486,6.78323E+15,47,40000,M,11
328,Adam,Adams,2698 Roy Alley,4884960135,8.60812E+15,41,100000,M,11
329,Kathryn,Martel,4818 Walnut Avenue,7064518587,9.60852E+15,77,40000,F,11
330,Jessica,Wommack,458 Sunny Glen Lane,6102770832,5.06665E+15,42,20000,F,11
331,Theresa,Tomlinson,3966 Loving Acres Road,5839084352,6.75622E+15,34,20000,F,11
332,Amanda,Ramirez,17 Kemper Lane,4452663315,6.62723E+15,54,100000,F,11
333,John,Johnson,2856 Westfall Avenue,5191289053,1.60254E+15,48,40000,M,11
334,Philip,Larkin,3743 Goosetown Drive,6028678077,7.14765E+15,27,40000,M,11
335,Marilyn,Heatherly,9 Selah Way,9893963170,1.54744E+15,27,40000,F,11
336,Jill,Thompson,1439 Travis Street,4260390964,6.64184E+15,58,100000,F,11
337,Barbara,Beyers,2210 Monroe Avenue,6602347009,6.80032E+15,56,100000,F,11
338,Roy,Avila,2379 Big Elm,3605916651,9.95363E+15,58,40000,M,11
339,Edward,Brown,226 Cecil Street,9329606369,3.70364E+15,22,100000,M,11
340,Daniel,Roberts,4314 Franklin Street,4523716839,3.2335E+15,19,60000,M,11
341,Linda,Cruz,3714 Parrill Court,9247578219,7.50188E+15,20,40000,F,11
342,Antonio,Eddins,4076 Settlers Lane,3477728459,2.1034E+15,52,80000,M,11
343,Juanita,Lerner,3349 Stadium Drive,1321186344,4.20621E+15,31,80000,F,11
344,Graciela,Dyer,1786 Jarvisville Road,9018709599,4.20997E+15,37,60000,F,11
345,Terry,Willis,1591 Clousson Road,5464307220,9.16666E+15,75,60000,M,11
346,Michael,Madore,4300 Fittro Street,9370768462,7.32967E+15,64,60000,M,11
347,Elsie,Smith,3645 Joseph Street,2758153718,4.27809E+15,45,40000,F,11
348,Tiffany,Madrid,2010 West Street,1900375179,8.28342E+15,62,40000,F,11
349,Eric,Lippert,1082 Dye Street,2527048894,5.33255E+15,80,100000,M,11
350,Scott,Pitts,65 Patterson Street,5743836143,4.18381E+15,29,100000,M,11
351,Jamie,Room,3976 Valley Street,4966356843,3.90385E+15,22,40000,F,11
352,Keith,Taylor,1408 Florence Street,5342618657,8.9008E+15,56,80000,M,11
353,Jason,Godwin,3213 Palmer Road,9758801231,4.3869E+15,27,80000,M,11
354,Deborah,Linch,1407 Wilmar Farm Road,7942490020,5.19588E+15,64,60000,F,11
355,Kristine,Nolasco,3293 Diamond Street,7577906167,9.51534E+15,53,80000,F,11
356,Era,Kropf,472 Round Table Drive,3632031204,9.11451E+15,83,60000,F,11
357,Sherie,Ruben,1715 Freed Drive,6760008357,8.43538E+15,88,20000,F,11
358,Samuel,Goodman,364 Elk City Road,1039379857,1.34202E+15,28,100000,M,11
359,Luis,Larson,549 Monroe Avenue,5797678580,8.97427E+15,67,80000,M,11
360,Millicent,Sease,2008 Lilac Lane,1777718754,1.95831E+15,26,20000,F,11
361,Ellen,Railey,1142 New Street,3124822499,3.76831E+15,71,40000,F,11
362,Sean,Haughton,3522 Friendship Lane,6261663562,6.29832E+15,33,100000,M,11
363,Sonja,Walls,3367 Progress Way,9999927052,2.7099E+15,62,60000,F,11
364,Shannon,Tucker,772 Pike Street,8735286854,7.15135E+15,21,40000,F,11
365,Sarah,Cathcart,4612 Braxton Street,4410586962,6.67687E+15,25,100000,F,11
366,Daniel,Grimes,4036 Lucky Duck Drive,1455873704,2.90766E+15,37,80000,M,11
367,Mark,Roberts,3288 Kelley Road,6290136627,2.35579E+15,69,60000,M,11
368,Richard,Gonzalez,744 Still Pastures Drive,8402587396,3.24547E+15,85,40000,M,11
369,Donna,Gray,4657 Fleming Street,4322463798,5.70696E+15,42,40000,F,11
370,Merle,Leahy,2824 University Hill Road,7236657544,7.99387E+15,71,60000,M,11
371,Thomas,Martinez,3300 Stoney Lonesome Road,4140722931,4.57238E+15,70,40000,M,11
372,Joseph,Butler,1187 Reynolds Alley,6257334598,4.1458E+15,54,100000,M,11
373,Diane,Daniel,1682 Roane Avenue,6442399032,3.62059E+15,22,40000,F,11
374,Dion,Browning,1625 James Martin Circle,7443495141,4.62972E+15,56,20000,F,11
375,David,McCormick,1881 Watson Lane,1735684435,7.23937E+15,18,80000,M,11
376,Eva,Childress,438 Rosebud Avenue,2464967654,4.4211E+15,75,40000,F,11
377,Kaitlin,Velasquez,2919 Webster Street,8670228408,6.75323E+15,52,80000,F,11
378,James,Maly,775 Diamond Cove,1386296926,5.03118E+15,72,80000,M,11
379,Antonio,Maddock,2823 Pick Street,7959889125,8.29718E+15,26,60000,M,11
380,Brandon,Hernandez,2432 Parkway Street,8674097456,2.84003E+15,62,40000,M,11
381,Anthony,Sims,3939 Fire Access Road,8893245345,2.22266E+15,33,60000,M,11
382,Glenn,Vinson,1404 Maple Avenue,3807279390,8.38392E+15,49,80000,M,11
383,Deborah,Russell,534 Evergreen Lane,5126499498,9.86484E+15,60,80000,F,11
384,Melissa,Mills,3952 Grey Fox Farm Road,5801655211,8.89035E+15,72,40000,F,11
385,Joan,Garcia,4315 Vernon Street,4522183122,9.34371E+15,33,100000,F,11
386,Jose,Spears,4400 Grove Street,5680364181,4.82275E+15,67,40000,M,11
387,Dorothy,Clyne,3399 Barnes Street,3441283382,3.02905E+15,65,80000,F,11
388,Anthony,Bergeron,3272 Boundary Street,1900316417,3.06347E+15,56,80000,M,11
389,Karl,Pettiford,1569 Robinson Lane,5657291052,3.25025E+15,53,40000,M,11
390,Mary,Davis,1915 Pearcy Avenue,7648048803,5.15682E+15,73,80000,F,11
391,Dorothy,Nielson,263 Tennessee Avenue,2087995519,9.12473E+15,29,40000,F,11
392,Edna,Orris,826 Airplane Avenue,3069822747,7.517E+15,47,40000,F,11
393,Linda,Barela,4896 Kimberly Way,6122061129,5.75406E+15,52,100000,F,11
394,Rona,Snow,3084 Wexford Way,4183120554,2.77777E+15,52,40000,F,11
395,Beth,Turner,1067 My Drive,2370918144,6.71141E+15,21,20000,F,11
396,Donald,Cunningham,452 Collins Street,3428771862,5.70269E+15,29,80000,M,11
397,Michael,Salazar,3627 Virgil Street,6046930359,6.74178E+15,65,60000,M,11
398,Mario,Gay,3073 Tibbs Avenue,9872167209,3.06667E+15,62,40000,M,11
399,Ernest,McCaughey,1926 Sycamore Lake Road,4962798750,6.59374E+15,27,20000,M,11
400,Bessie,Madison,3086 Mahlon Street,6830864688,7.23801E+15,27,60000,F,11
401,Robert,Cracraft,905 Randolph Street,6995234320,3.34536E+15,72,100000,M,11
402,John,Fancher,1172 Beech Street,2104070194,9.17069E+15,20,60000,M,11
403,Norma,Rodgers,3677 Froe Street,8412834151,9.73672E+15,72,100000,F,11
404,Bonnie,McVey,1920 Barfield Lane,1090605100,2.09121E+15,81,100000,F,11
405,Eugene,Howarth,3967 Retreat Avenue,5380234430,1.30558E+15,71,40000,M,11
406,Janet,Valdez,2636 Veltri Drive,5647370127,2.29254E+15,80,80000,F,11
407,Robert,Perron,3572 Charack Road,3569905887,8.90874E+15,33,20000,M,11
408,Brenda,Fernandez,944 Camden Street,4613596908,6.35355E+15,38,100000,F,11
409,Russ,Hill,375 Golden Ridge Road,6840234973,9.94964E+15,47,20000,M,11
410,Matthew,Howell,4276 Riverwood Drive,9070701781,3.26603E+15,74,100000,M,11
411,Carol,Vaughn,1858 Boone Street,5072135530,9.87502E+15,79,20000,F,11
412,Frank,Hayes,1232 Harley Vincent Drive,6829156070,4.60166E+15,90,60000,M,11
413,Bethany,Jones,4211 Diane Street,1087313727,4.5334E+15,29,80000,F,11
414,Justin,Fair,2857 Melville Street,8037583475,2.26629E+15,90,60000,M,11
415,Edwin,Tate,3017 Dawson Drive,8462120693,7.81951E+15,33,40000,M,11
416,Ray,Browning,212 Ocala Street,7813864146,8.09667E+15,66,20000,M,11
417,Reginald,Sanders,4907 Gandy Street,3810626171,1.51048E+15,77,20000,M,11
418,Anna,Fuller,1242 Cliffside Drive,9536917778,8.49E+15,44,20000,F,11
419,Elsa,McMillan,1956 Simpson Avenue,7149566096,5.91206E+15,18,60000,F,11
420,James,Canales,4635 Moonlight Drive,3593208357,3.88739E+15,72,60000,M,11
421,Marjorie,Dail,1658 Garfield Road,8206199304,3.79388E+15,82,60000,F,11
422,Kathleen,Borges,4520 Cedar Street,5228943743,2.69417E+15,90,100000,F,11
423,Carol,Caballero,772 Straford Park,5714388115,6.90858E+15,59,20000,F,11
424,Adam,Adams,2559 Briarwood Drive,3466645412,6.52064E+15,89,80000,M,11
425,Chris,Landry,3120 Plainfield Avenue,5332728242,4.46307E+15,66,80000,M,11
426,Gabrielle,Schweigert,2055 Findley Avenue,5988391059,7.42815E+15,69,60000,F,11
427,Carl,Lundy,2772 Saint James Drive,9306078493,5.7078E+15,55,40000,M,11
428,Val,Simmons,4072 Despard Street,9946852355,6.57895E+15,67,60000,M,11
429,David,Mitchell,415 Cambridge Place,2466119587,9.31669E+15,29,40000,M,11
430,Donald,Livingston,631 Newton Street,2815718090,7.00995E+15,19,20000,M,11
431,Marine,Tucker,4633 Clover Drive,2499889428,6.31928E+15,60,40000,F,11
432,Mercedes,Ashby,1090 Ashcraft Court,2397241436,4.30812E+15,48,40000,F,11
433,Eloy,Turner,558 Crowfield Road,5219679666,9.57652E+15,45,100000,M,11
434,Clay,Merriweather,2568 Drummond Street,2155900749,5.24732E+15,59,60000,M,11
435,Eldon,Adkisson,194 Nicholas Street,8939317808,3.83833E+15,85,60000,M,11
436,Toni,Waite,2123 Kidd Avenue,6040002900,8.36886E+15,29,40000,F,11
437,Julian,Mathison,20 Twin Willow Lane,2770612726,2.83171E+15,20,60000,M,11
438,Michael,Pahl,2020 Villa Drive,7649998153,1.85451E+15,85,40000,M,11
439,Florence,Jones,3218 Scenic Way,6409782306,9.58293E+15,25,60000,F,11
440,Janice,Weigle,2814 Lowes Alley,8187906714,9.16975E+15,89,100000,F,11
441,Paul,Archer,706 Spring Street,2005243923,4.86707E+15,78,100000,M,11
442,Dotty,Linder,3340 Green Avenue,5766364146,8.66917E+15,82,80000,F,11
443,Faye,Irish,587 Tori Lane,4419787111,4.39377E+15,76,80000,F,11
444,Gregory,Gladney,4609 Romines Mill Road,5428765767,6.81405E+15,20,80000,M,11
445,Lyle,Sumler,857 Ingram Road,7382638454,4.11894E+15,62,40000,M,11
446,Juan,Dreiling,1732 Counts Lane,5812497051,4.05645E+15,39,20000,M,11
447,Steve,Erwin,507 Sherwood Circle,9513022971,5.79257E+15,59,60000,M,11
448,Ronald,Caldwell,1333 Hood Avenue,5720156738,9.39229E+15,20,80000,M,11
449,Pamela,Johnson,3852 Earnhardt Drive,9893423698,8.0847E+15,82,60000,F,11
450,Lon,Meyer,1863 Hall Street,6138431824,4.86712E+15,29,100000,M,11
451,Susan,Kircher,2291 Walton Street,6604051126,7.46686E+15,36,40000,F,11
452,Joshua,Morrow,910 Wildrose Lane,9226197560,5.89549E+15,75,20000,M,11
453,Terri,Sims,3903 Peck Street,4164974275,4.70216E+15,63,80000,F,11
454,Dana,Wong,1246 Harvest Lane,3440838278,3.52953E+15,54,40000,M,11
455,Jacklyn,Sullivan,1951 Hilltop Street,9186165180,5.97151E+15,54,80000,F,11
456,Walter,Ojeda,4438 Par Drive,2199065451,2.81844E+15,78,40000,M,11
457,Hilario,Levins,2798 Brooklyn Street,1194404120,8.37134E+15,66,40000,M,11
458,Sharon,Daniel,2688 Austin Avenue,3026419807,5.24149E+15,89,100000,F,11
459,Brandon,Siegfried,1448 Better Street,1261248101,2.74869E+15,38,100000,M,11
460,Allison,Talley,1313 Allison Avenue,3449564917,2.11858E+15,46,20000,F,11
461,Lora,Mitchell,4237 Tavern Place,3119988639,8.12147E+15,74,100000,F,11
462,Rebecca,Williams,2182 Browning Lane,5154418805,8.78276E+15,33,60000,F,11
463,Helen,Vaughn,2534 Pyramid Valley Road,4304473639,2.90005E+15,37,60000,F,11
464,Angela,Banks,3093 Hardman Road,5612265253,8.6519E+15,81,20000,F,11
465,Adrian,King,4104 Jefferson Street,6670155902,7.98493E+15,21,80000,F,11
466,Mari,Dunn,1154 Leo Street,8633640168,9.98979E+15,82,20000,F,11
467,Theresa,Rivas,1233 Hudson Street,6555883346,4.02762E+15,84,40000,F,11
468,Maria,Henderson,2678 Single Street,1488210421,8.5466E+15,79,20000,F,11
469,Christy,Barcia,1995 Ryder Avenue,2499934665,7.57187E+15,58,40000,F,11
470,Jonathan,Clem,53 Ridenour Street,8769643940,4.63711E+15,56,20000,M,11
471,Floyd,Langford,4471 Scenicview Drive,6037939678,5.51655E+15,70,60000,M,11
472,Jessie,Watson,1297 Settlers Lane,9089558440,9.5925E+15,57,60000,M,11
473,Esteban,Su,4085 Pike Street,7179982472,6.15455E+15,25,20000,M,11
474,Wayne,Medlin,1646 Ethels Lane,5075990246,7.8094E+15,69,60000,M,11
475,Philip,Foster,2096 Thorn Street,4325578714,2.62491E+15,44,80000,M,11
476,Darryl,Eddy,3275 Daylene Drive,1219514173,7.58339E+15,78,60000,M,11
477,Tina,Livingstone,4861 White Pine Lane,5658317512,9.52151E+15,88,40000,F,11
478,Laura,Baskin,98 Gandy Street,1254962830,8.89068E+15,79,20000,F,11
479,Ruth,Brock,2880 Trails End Road,8567400825,9.50072E+15,31,60000,F,11
480,Lowell,Huebner,4991 North Street,1015133241,2.00297E+15,87,60000,M,11
481,Earlene,Arnold,194 Chicago Avenue,2951314740,6.47545E+15,34,40000,F,11
482,Richard,Lewis,2214 Emeral Dreams Drive,6511380046,2.087E+15,42,100000,M,11
483,Donald,Karp,2560 Howard Street,9077292325,7.77378E+15,46,20000,M,11
484,Charles,Malloy,2300 Bruce Street,5564731786,5.76867E+15,86,80000,M,11
485,Ethel,Rowsey,4749 Hardesty Street,5885918860,2.57171E+15,87,80000,F,11
486,Lindsey,Crouch,271 Alpaca Way,9099534032,2.9266E+15,37,60000,F,11
487,Thomas,Tolbert,333 Hilltop Street,4171341277,9.17156E+15,88,80000,M,11
488,Stephanie,Pearce,213 Still Pastures Drive,6845923351,1.9957E+15,86,20000,F,11
489,Zina,Manning,1860 Willison Street,7179681205,2.84105E+15,69,40000,F,11
490,Stella,Bogue,507 Colony Street,5412031754,5.84534E+15,28,40000,F,11
491,Jamie,Morin,974 Clifford Street,5536661794,9.27885E+15,88,100000,F,11
492,Maureen,McElroy,2140 Sigley Road,2975233808,4.62374E+15,21,40000,F,11
493,Thomas,Selzer,1823 Florence Street,9797268110,1.24618E+15,22,60000,M,11
494,Mary,Miller,909 Ashmor Drive,4612665025,7.58259E+15,26,100000,F,11
495,Jimmie,Garza,1331 Bassell Avenue,3138704129,4.57887E+15,80,40000,M,11
496,Christine,Miller,1625 Rinehart Road,9050628209,9.50549E+15,69,40000,F,11
497,Chester,Lester,650 Sundown Lane,8512424773,5.17708E+15,27,60000,M,11
498,Maureen,Cramer,2819 Chestnut Street,8227653510,6.10183E+15,85,60000,F,11
499,Marie,Clark,477 Boring Lane,4906055374,2.97727E+15,47,40000,F,11
500,Ann,Scheetz,4493 Formula Lane,4397972592,5.1868E+15,41,40000,F,11
501,Ann,Montgomery,2537 Sunburst Drive,2946257016,5.4749E+15,84,100000,F,11
502,Donald,Kempf,4581 Thorn Street,9034768449,2.88972E+15,90,20000,M,11
503,Karen,Real,4400 Courtright Street,5902283307,4.13428E+15,33,80000,F,11
504,Marsha,Heard,3567 Locust Street,9388716007,8.08932E+15,78,20000,F,11
505,Beth,Salmon,3060 Woodland Terrace,9799860008,1.89856E+15,49,100000,F,11
506,Al,Underhill,144 Snyder Avenue,7910768997,4.45267E+15,72,100000,M,11
507,Dolores,Glaspie,1596 Tuna Street,7009531685,1.09404E+15,83,100000,F,11
508,Julian,Torres,4141 Marion Street,3527564669,7.66767E+15,68,60000,M,11
509,Frank,Lusk,3179 Wiseman Street,6436506512,5.33732E+15,30,40000,M,11
510,Carolyn,Cotton,2818 Alexander Avenue,5806805224,7.44324E+15,74,100000,F,11
511,Mary,Ward,1335 Watson Street,9365813081,3.51482E+15,55,80000,F,11
512,Irene,Steele,1276 McVaney Road,7964452312,3.09246E+15,85,40000,F,11
513,Leroy,Thompson,467 Clay Lick Road,1179305634,4.90441E+15,32,80000,M,11
514,Norman,Mayberry,802 Lynn Ogden Lane,3026303076,5.49731E+15,64,40000,M,11
515,Christian,Andersen,1487 Poco Mas Drive,1841764017,8.23124E+15,83,20000,M,11
516,Edith,Baker,1635 Sunset Drive,6160230518,8.87957E+15,64,20000,F,11
517,John,Cardenas,1069 Davisson Street,7828871303,5.51544E+15,87,40000,M,11
518,Carole,Smith,3413 Deans Lane,1988879401,3.06682E+15,43,60000,F,11
519,Mark,Nix,84 Lonely Oak Drive,1167546989,3.28204E+15,20,100000,M,11
520,Maureen,Rao,4823 Southside Lane,6332860658,2.44813E+15,39,100000,F,11
521,Anthony,Johnson,1844 Lynn Avenue,5332132435,9.00297E+15,73,60000,M,11
522,Betsy,Power,1191 Washburn Street,6881823059,1.69735E+15,65,60000,F,11
523,Bill,Greene,2248 Formula Lane,6675365582,4.14128E+15,44,40000,M,11
524,Ruben,Holder,3731 Chandler Drive,9220551698,7.80009E+15,38,40000,M,11
525,Tamara,Brown,4115 Eagle Drive,7263151068,1.30022E+15,27,60000,F,11
526,Renee,Lilly,4469 Walnut Hill Drive,4280212388,5.37864E+15,66,100000,F,11
527,Lori,Garcia,3762 Armbrester Drive,1898320070,5.60991E+15,47,20000,F,11
528,Timothy,Bullock,770 Summit Park Avenue,1287946185,4.42723E+15,61,80000,M,11
529,Harry,Bowen,1939 Dovetail Drive,6479095339,5.17863E+15,51,80000,M,11
530,Gregory,Holt,1312 Harry Place,9985353642,7.20111E+15,68,20000,M,11
531,Gary,Price,203 Medical Center Drive,6433684003,6.44241E+15,28,60000,M,11
532,Cruz,Feldman,4198 Reeves Street,9345819061,7.39481E+15,64,100000,F,11
533,Richard,Collins,2743 Lowes Alley,7413613036,4.78221E+15,67,60000,M,11
534,Samantha,Martinez,960 Strother Street,6531485591,7.87002E+15,54,20000,F,11
535,Jennifer,Lopez,2157 Maple Court,9883492937,6.31067E+15,81,20000,F,11
536,Priscilla,Lerman,313 Brooklyn Street,8240960758,8.84748E+15,81,100000,F,11
537,Sandra,Steele,3366 Sherman Street,3117344073,1.72105E+15,71,40000,F,11
538,Raymond,Chatman,710 Elmwood Avenue,3361397571,5.05292E+15,34,20000,M,11
539,Alpha,Dale,4095 Willis Avenue,8687727068,4.4034E+15,90,40000,F,11
540,Thomas,Aguilar,2550 Vine Street,3876772345,5.19347E+15,32,20000,M,11
541,Sara,Trombley,3712 Lake Road,4775679874,2.57875E+15,41,40000,F,11
542,Rebecca,Volker,173 Tail Ends Road,8285028345,9.05187E+15,24,100000,F,11
543,Gail,Kerr,2195 Camel Back Road,4083141733,1.52967E+15,59,20000,F,11
544,Delores,Erskine,688 Tibbs Avenue,3391119599,3.54892E+15,78,60000,F,11
545,Sallie,Melton,613 Hayhurst Lane,4117881331,1.01333E+15,71,40000,F,11
546,Walter,Dowling,1357 Jones Street,1786411093,8.0183E+15,78,60000,M,11
547,Christopher,Ansell,4181 Dye Street,8608460642,2.49422E+15,40,100000,M,11
548,Susan,Allen,1723 Red Dog Road,4176217240,8.69011E+15,21,60000,F,11
549,Mary,Hambleton,1564 Tavern Place,2922957890,1.85737E+15,51,80000,F,11
550,Margaret,Epperson,343 Whispering Pines Circle,8578047300,6.10416E+15,54,20000,F,11
551,Joyce,Whitman,4827 Small Street,2666043187,8.49991E+15,65,100000,F,11
552,Cary,Torres,657 Cliffside Drive,9865638896,6.45821E+15,38,80000,F,11
553,Mark,Bennett,1858 Locust Court,5826766571,3.77193E+15,84,100000,M,11
554,Patricia,Moore,367 Goosetown Drive,4663509759,9.42393E+15,25,40000,F,11
555,Frank,Allen,4410 Court Street,6252876314,6.63803E+15,74,80000,M,11
556,Raquel,Fenimore,979 Hickory Street,2713660841,5.72193E+15,89,100000,F,11
557,Thomas,Tennyson,1717 Jacobs Street,3878244283,8.57954E+15,39,80000,M,11
558,Jerry,Davis,1442 Bryan Street,1589262687,1.0898E+15,57,60000,M,11
559,Kayla,Ramirez,4328 Rockwell Lane,1031187485,4.59843E+15,20,20000,F,11
560,Michelle,Ward,211 Stiles Street,7807680557,8.45576E+15,28,80000,F,11
561,Sadie,Kimbell,1055 Tree Top Lane,2115582085,4.50604E+15,56,20000,F,11
562,Patrick,Monroe,1323 Lightning Point Drive,4422150548,6.34123E+15,34,80000,M,11
563,Jose,Tang,4395 Ash Street,4553612845,9.51296E+15,90,80000,M,11
564,Sandra,Hernandez,4216 Callison Lane,8457119957,9.56282E+15,44,80000,F,11
565,David,Loveless,1813 Brownton Road,9202910047,2.47736E+15,75,40000,M,11
566,Johnnie,Lee,2112 Berkley Street,5901896855,2.74032E+15,88,40000,M,11
567,Susan,Melville,3303 University Hill Road,1608803083,5.34769E+15,36,40000,F,11
568,Jody,Jacobs,2656 Saints Alley,2370665233,2.81079E+15,49,100000,F,11
569,Peggy,Schmidt,4218 Clover Drive,8573287452,3.30691E+15,32,20000,F,11
570,Victor,Kumar,985 Fairfax Drive,3105599572,4.89911E+15,28,40000,M,11
571,Kelly,Guzman,1915 Tavern Place,9819180517,9.46228E+15,60,80000,M,11
572,Felicia,Sprague,3256 Hill Haven Drive,8301268513,6.17957E+15,88,60000,F,11
573,Luis,Staudt,2794 Hinkle Lake Road,8015090051,4.57202E+15,53,80000,M,11
574,Alexander,Reynolds,16 Hidden Pond Road,3855667237,8.89269E+15,22,20000,M,11
575,Donald,Galdamez,2838 Pearlman Avenue,1249084786,9.09954E+15,77,100000,M,11
576,Timothy,Madden,4893 Irving Road,6185343647,7.63112E+15,42,20000,M,11
577,Christopher,Hines,3613 Fairfax Drive,8143220080,3.29192E+15,41,60000,M,11
578,Dustin,Martinez,4950 Better Street,4234403691,3.68005E+15,55,60000,M,11
579,Judith,Canales,4355 Young Road,2392116795,4.26215E+15,43,60000,F,11
580,Bridgette,Burrage,4592 Franklin Street,1554380525,4.37751E+15,67,20000,F,11
581,Cynthia,Lambert,1370 Davis Avenue,7529691616,7.84632E+15,36,20000,F,11
582,Manuel,Mayes,2657 Wood Duck Drive,1432616828,8.95715E+15,53,60000,M,11
583,Margaret,Carrillo,3786 Jones Street,9553397132,3.1916E+15,29,60000,F,11
584,Jacquelyn,Johnson,510 Stiles Street,1525700146,3.65496E+15,73,80000,F,11
585,Jimmy,Cho,4395 Stanley Avenue,3702384247,2.27462E+15,49,40000,M,11
586,Carol,Hammon,3201 Raintree Boulevard,8290660557,6.48303E+15,57,80000,F,11
587,Duane,Waldrup,361 Deercove Drive,7299034490,7.6185E+15,86,80000,M,11
588,Joseph,Witte,3931 Mutton Town Road,1384802236,8.67002E+15,59,100000,M,11
589,Laura,Palmer,3963 South Street,9324925177,2.99086E+15,66,80000,F,11
590,Jean,Butler,469 Morgan Street,6381786221,4.90684E+15,35,40000,M,11
591,Karen,Arndt,3349 Cemetery Street,5738860754,2.71514E+15,45,60000,F,11
592,Jerri,Grace,2891 Rebecca Street,3698441781,5.59232E+15,77,20000,F,11
593,Patrick,Marsh,1045 Main Street,4013266659,8.07553E+15,59,20000,M,11
594,Janette,Williams,1794 Coulter Lane,1603135135,7.44278E+15,33,20000,F,11
595,Rose,Bentley,1031 Prospect Street,4019764084,7.69207E+15,58,60000,F,11
596,Teresa,Ramos,2915 Stonecoal Road,1649049759,1.38424E+15,36,80000,F,11
597,Shona,Kwon,2836 Glory Road,9699514169,1.71296E+15,30,60000,F,11
598,Sara,Arsenault,3050 Lake Forest Drive,3406211245,9.35645E+15,53,80000,F,11
599,David,Findlay,4021 Hilltop Street,7122843050,9.62143E+15,77,40000,M,11
600,Joyce,Bronk,1005 Ward Road,2583836946,1.68242E+15,48,80000,F,11
601,Debra,Johnson,1188 Perry Street,2028746289,3.47118E+15,40,40000,F,11
602,Tom,Pace,2409 Bubby Drive,2809006289,8.11071E+15,63,80000,M,11
603,Lori,Abbott,4375 Strother Street,2924845708,5.85796E+15,79,60000,F,11
604,Elbert,Gomez,2506 Oliverio Drive,6366406481,3.69168E+15,24,80000,M,11
605,Deborah,Luna,4927 Prospect Street,6111220046,3.19062E+15,67,40000,F,11
